order_id,product_id,qty,unit_price,category
101128,1038,1,122.46,toys
101128,1124,1,71.79,apparel
101128,1026,1,260.63,sports
101129,1010,1,76.62,apparel
101129,1081,1,25.98,beauty
101129,1063,1,87.92,home
101129,1118,1,108.89,sports
101130,1029,1,86.81,toys
101131,1002,1,79.14,home
101131,1023,1,172.47,home
101131,1150,1,78.59,apparel
101131,1058,1,54.58,apparel
101131,1054,1,25.79,beauty
101132,1118,2,108.89,sports
101133,1068,3,141.22,home
101133,1135,1,87.54,toys
101133,1136,1,184.84,sports
101133,1159,1,70.36,toys
101133,1119,1,45.11,toys
101134,1104,1,773.63,electronics
101134,1029,1,86.81,toys
101135,1019,3,24.87,apparel
101135,1082,1,477.1,electronics
101135,1063,1,87.92,home
101136,1030,1,118.13,toys
101136,1074,1,58.4,toys
101136,1029,1,86.81,toys
101136,1152,2,73.32,beauty
101136,1079,1,62.01,toys
101137,1197,2,139.32,home
101137,1036,1,107.37,toys
101137,1005,2,57.79,apparel
101138,1118,1,108.89,sports
101139,1017,1,64.91,toys
101140,1061,1,152.78,home
101140,1037,1,118.8,home
101141,1183,3,66.39,toys
101141,1052,2,49.7,home
101141,1129,1,101.0,home
101141,1020,1,74.9,apparel
101142,1071,1,122.96,sports
101142,1060,1,113.18,home
101143,1047,1,763.91,electronics
101143,1167,1,144.0,home
101143,1190,1,96.53,toys
101143,1008,1,598.44,electronics
101143,1184,3,183.03,home
101144,1155,1,44.62,apparel
101145,1035,1,175.22,home
101145,1138,2,150.0,toys
101145,1020,1,74.9,apparel
101145,1153,2,92.0,apparel
101146,1198,2,107.06,sports
101146,1187,1,88.13,home
101146,1111,1,765.4,electronics
101147,1189,1,166.61,sports
101147,1170,1,376.79,electronics
101147,1155,2,44.62,apparel
101147,1007,1,369.89,electronics
101148,1147,2,182.4,sports
101148,1030,2,118.13,toys
101148,1161,1,129.47,home
101149,1179,2,42.04,apparel
101149,1004,2,400.73,electronics
101150,1042,1,56.2,toys
101150,1082,1,477.1,electronics
101150,1092,1,77.48,apparel
101150,1062,1,112.71,toys
101151,1042,1,56.2,toys
101151,1048,2,45.43,beauty
101151,1004,1,400.73,electronics
101151,1128,1,60.05,beauty
101152,1119,1,45.11,toys
101153,1030,2,118.13,toys
101153,1147,1,182.4,sports
101153,1009,1,105.75,apparel
101153,1010,2,76.62,apparel
101154,1075,1,120.0,apparel
101154,1049,1,136.59,sports
101154,1006,1,118.58,home
101155,1082,1,477.1,electronics
101155,1053,1,49.48,beauty
101155,1089,1,80.78,toys
101155,1182,1,91.46,toys
101155,1030,1,118.13,toys
101156,1002,1,79.14,home
101156,1017,1,64.91,toys
101157,1145,3,92.63,sports
101158,1066,2,48.25,beauty
101158,1088,1,71.3,apparel
101158,1134,1,155.01,sports
101159,1020,1,74.9,apparel
101159,1121,1,823.88,electronics
101159,1164,1,52.34,beauty
101159,1027,2,39.69,apparel
101159,1031,2,37.46,apparel
101160,1073,1,250.0,home
101160,1183,1,66.39,toys
101161,1162,1,46.53,beauty
101161,1026,1,260.63,sports
101162,1084,1,52.48,apparel
101162,1008,2,598.44,electronics
101163,1089,1,80.78,toys
101164,1014,2,300.0,sports
101164,1108,1,70.01,toys
101164,1031,1,37.46,apparel
101165,1013,1,158.77,home
101165,1022,1,278.89,electronics
101165,1110,1,107.71,home
101165,1064,1,113.17,toys
101166,1031,2,37.46,apparel
101166,1137,1,440.88,electronics
101167,1172,2,79.06,toys
101167,1151,1,369.17,electronics
101167,1002,3,79.14,home
101167,1061,1,152.78,home
101167,1078,1,71.17,toys
101168,1101,1,209.21,home
101168,1142,2,67.88,apparel
101168,1109,1,143.46,home
101169,1039,1,63.26,beauty
101169,1196,1,66.67,toys
101169,1026,1,260.63,sports
101170,1097,2,621.01,electronics
101170,1125,1,64.84,apparel
101170,1057,1,81.2,apparel
101170,1176,1,313.34,electronics
101170,1028,1,38.01,apparel
101171,1197,1,139.32,home
101171,1077,2,473.59,electronics
101172,1028,1,38.01,apparel
101172,1008,1,598.44,electronics
101172,1031,2,37.46,apparel
101172,1149,1,132.8,home
101172,1085,2,121.79,home
101173,1174,1,67.19,toys
101173,1182,2,91.46,toys
101173,1153,2,92.0,apparel
101174,1082,1,477.1,electronics
101174,1166,1,437.37,electronics
101174,1040,1,67.39,apparel
101174,1163,2,44.76,apparel
101175,1069,1,669.52,electronics
101176,1042,1,56.2,toys
101177,1005,2,57.79,apparel
101177,1001,3,80.0,beauty
101177,1016,1,429.58,electronics
101177,1087,1,90.05,toys
101177,1011,1,44.07,beauty
101178,1077,1,473.59,electronics
101179,1024,1,335.53,electronics
101180,1156,1,29.46,beauty
101180,1081,2,25.98,beauty
101180,1080,2,129.37,home
101180,1133,1,38.13,apparel
101180,1075,2,120.0,apparel
101181,1058,1,54.58,apparel
101181,1095,1,142.85,home
101181,1017,1,64.91,toys
101181,1125,1,64.84,apparel
101181,1076,2,80.0,beauty
101182,1121,1,823.88,electronics
101182,1169,2,65.55,apparel
101182,1065,1,105.62,home
101183,1146,1,121.57,home
101183,1139,1,72.94,toys
101183,1129,1,101.0,home
101184,1045,2,437.44,electronics
101184,1017,1,64.91,toys
101184,1132,2,80.71,sports
101184,1007,2,369.89,electronics
101184,1084,1,52.48,apparel
101185,1068,1,141.22,home
101185,1031,2,37.46,apparel
101186,1178,1,243.28,sports
101187,1142,2,67.88,apparel
101187,1071,1,122.96,sports
101187,1110,1,107.71,home
101188,1002,1,79.14,home
101189,1180,1,213.1,home
101189,1121,1,823.88,electronics
101189,1002,3,79.14,home
101189,1093,1,131.17,home
101190,1060,1,113.18,home
101190,1042,1,56.2,toys
101191,1193,1,43.36,apparel
101192,1090,2,144.6,sports
101192,1185,1,48.99,beauty
101193,1088,2,71.3,apparel
101193,1036,2,107.37,toys
101193,1168,1,161.73,sports
101193,1152,1,73.32,beauty
101193,1028,1,38.01,apparel
101194,1077,3,473.59,electronics
101194,1070,3,42.31,apparel
101195,1101,1,209.21,home
101195,1168,1,161.73,sports
101195,1032,1,179.93,sports
101195,1092,1,77.48,apparel
101195,1111,1,765.4,electronics
101196,1008,1,598.44,electronics
101196,1150,1,78.59,apparel
101196,1198,3,107.06,sports
101196,1020,3,74.9,apparel
101197,1087,2,90.05,toys
101197,1127,1,96.09,sports
101197,1082,1,477.1,electronics
101197,1004,1,400.73,electronics
101198,1140,2,122.22,home
101198,1092,2,77.48,apparel
101198,1118,1,108.89,sports
101198,1031,1,37.46,apparel
101198,1108,1,70.01,toys
101199,1071,2,122.96,sports
101199,1101,3,209.21,home
101200,1134,2,155.01,sports
101200,1034,1,20.67,beauty
101200,1193,2,43.36,apparel
101200,1021,1,364.48,electronics
101201,1014,1,300.0,sports
101201,1043,2,130.77,home
101201,1166,1,437.37,electronics
101201,1119,1,45.11,toys
101202,1111,1,765.4,electronics
101202,1086,1,43.56,toys
101203,1092,1,77.48,apparel
101203,1181,1,61.81,apparel
101204,1065,2,105.62,home
101205,1077,2,473.59,electronics
101205,1053,2,49.48,beauty
101205,1199,1,149.07,home
101206,1135,1,87.54,toys
101206,1034,1,20.67,beauty
101206,1145,1,92.63,sports
101207,1065,1,105.62,home
101207,1080,1,129.37,home
101207,1076,1,80.0,beauty
101207,1117,2,561.36,electronics
101207,1168,1,161.73,sports
101208,1102,1,80.38,apparel
101208,1030,2,118.13,toys
101209,1039,1,63.26,beauty
101209,1072,1,69.35,apparel
101209,1166,1,437.37,electronics
101209,1137,1,440.88,electronics
101209,1156,2,29.46,beauty
101210,1088,1,71.3,apparel
101211,1023,2,172.47,home
101211,1162,3,46.53,beauty
101212,1045,2,437.44,electronics
101213,1195,1,63.61,beauty
101214,1078,2,71.17,toys
101214,1156,1,29.46,beauty
101214,1189,1,166.61,sports
101214,1091,2,119.6,home
101215,1066,3,48.25,beauty
101215,1142,1,67.88,apparel
101215,1009,2,105.75,apparel
101215,1085,1,121.79,home
101216,1144,1,99.05,apparel
101216,1118,1,108.89,sports
101217,1048,2,45.43,beauty
101217,1008,1,598.44,electronics
101217,1166,1,437.37,electronics
101217,1001,1,80.0,beauty
101218,1004,2,400.73,electronics
101218,1129,1,101.0,home
101218,1132,2,80.71,sports
101218,1098,1,69.54,apparel
101219,1153,1,92.0,apparel
101219,1049,1,136.59,sports
101219,1025,1,117.69,home
101220,1188,1,47.39,toys
101220,1087,1,90.05,toys
101221,1123,1,137.79,toys
101221,1172,2,79.06,toys
101222,1175,1,90.48,toys
101222,1044,1,79.34,apparel
101222,1059,2,80.98,sports
101222,1188,1,47.39,toys
101222,1051,1,134.7,toys
101223,1043,1,130.77,home
101223,1035,1,175.22,home
101223,1180,2,213.1,home
101224,1109,2,143.46,home
101224,1064,2,113.17,toys
101224,1072,1,69.35,apparel
101224,1070,1,42.31,apparel
101225,1159,1,70.36,toys
101226,1137,1,440.88,electronics
101226,1149,1,132.8,home
101226,1040,1,67.39,apparel
101227,1027,2,39.69,apparel
101227,1162,1,46.53,beauty
101227,1129,1,101.0,home
101227,1060,1,113.18,home
101227,1183,1,66.39,toys
101228,1048,1,45.43,beauty
101228,1059,1,80.98,sports
101228,1005,1,57.79,apparel
101229,1159,1,70.36,toys
101229,1046,1,36.61,toys
101230,1157,2,82.41,apparel
101230,1160,2,76.21,apparel
101230,1154,1,97.43,sports
101230,1055,1,157.79,home
101231,1039,2,63.26,beauty
101231,1187,1,88.13,home
101231,1085,2,121.79,home
101232,1035,1,175.22,home
101232,1171,1,38.27,beauty
101233,1150,1,78.59,apparel
101233,1131,1,220.75,sports
101233,1139,2,72.94,toys
101234,1101,1,209.21,home
101234,1199,2,149.07,home
101234,1089,1,80.78,toys
101235,1071,1,122.96,sports
101235,1073,1,250.0,home
101236,1094,1,547.11,electronics
101237,1194,1,104.36,home
101237,1060,1,113.18,home
101237,1165,1,63.74,toys
101238,1108,2,70.01,toys
101238,1042,1,56.2,toys
101238,1187,2,88.13,home
101239,1114,1,30.75,beauty
101239,1153,3,92.0,apparel
101239,1127,1,96.09,sports
101239,1075,2,120.0,apparel
101239,1072,2,69.35,apparel
101240,1077,2,473.59,electronics
101240,1035,2,175.22,home
101241,1036,1,107.37,toys
101241,1168,1,161.73,sports
101242,1074,1,58.4,toys
101242,1116,1,69.4,apparel
101242,1114,3,30.75,beauty
101242,1098,1,69.54,apparel
101242,1047,1,763.91,electronics
101243,1089,1,80.78,toys
101244,1019,1,24.87,apparel
101244,1102,1,80.38,apparel
101244,1096,1,196.33,home
101244,1143,3,164.32,home
101245,1007,3,369.89,electronics
101245,1089,1,80.78,toys
101245,1074,1,58.4,toys
101246,1144,2,99.05,apparel
101247,1065,1,105.62,home
101247,1178,2,243.28,sports
101247,1118,1,108.89,sports
101248,1173,1,26.26,beauty
101249,1090,1,144.6,sports
101249,1046,2,36.61,toys
101250,1013,1,158.77,home
101251,1172,1,79.06,toys
101252,1183,1,66.39,toys
101252,1051,2,134.7,toys
101253,1180,1,213.1,home
101254,1091,2,119.6,home
101255,1139,1,72.94,toys
101255,1071,1,122.96,sports
101256,1145,1,92.63,sports
101256,1037,1,118.8,home
101256,1025,1,117.69,home
101257,1106,3,63.83,apparel
101258,1191,1,615.38,electronics
101258,1024,2,335.53,electronics
101259,1002,1,79.14,home
101259,1161,1,129.47,home
101259,1105,1,82.83,toys
101259,1137,1,440.88,electronics
101260,1152,2,73.32,beauty
101260,1064,1,113.17,toys
101260,1010,2,76.62,apparel
101260,1067,1,409.91,electronics
101261,1120,1,80.91,apparel
101261,1124,2,71.79,apparel
101261,1147,2,182.4,sports
101262,1128,1,60.05,beauty
101262,1057,1,81.2,apparel
101262,1148,1,601.77,electronics
101262,1142,1,67.88,apparel
101262,1194,2,104.36,home
101263,1126,1,115.29,home
101263,1078,1,71.17,toys
101263,1144,1,99.05,apparel
101263,1128,1,60.05,beauty
101264,1059,2,80.98,sports
101264,1179,1,42.04,apparel
101265,1157,1,82.41,apparel
101265,1154,2,97.43,sports
101265,1082,1,477.1,electronics
101265,1073,2,250.0,home
101266,1179,2,42.04,apparel
101266,1005,1,57.79,apparel
101266,1113,2,37.17,beauty
101267,1090,1,144.6,sports
101268,1196,1,66.67,toys
101268,1101,3,209.21,home
101269,1085,1,121.79,home
101269,1125,1,64.84,apparel
101269,1010,2,76.62,apparel
101269,1034,1,20.67,beauty
101269,1022,2,278.89,electronics
101270,1084,1,52.48,apparel
101270,1092,2,77.48,apparel
101270,1123,1,137.79,toys
101271,1114,1,30.75,beauty
101271,1155,1,44.62,apparel
101271,1009,1,105.75,apparel
101271,1022,1,278.89,electronics
101272,1012,1,110.45,sports
101272,1024,1,335.53,electronics
101272,1006,1,118.58,home
101272,1193,3,43.36,apparel
101273,1142,2,67.88,apparel
101273,1084,3,52.48,apparel
101273,1139,2,72.94,toys
101274,1175,1,90.48,toys
101274,1188,1,47.39,toys
101274,1081,1,25.98,beauty
101274,1043,1,130.77,home
101275,1072,2,69.35,apparel
101275,1071,1,122.96,sports
101276,1124,2,71.79,apparel
101276,1010,1,76.62,apparel
101277,1058,1,54.58,apparel
101277,1108,1,70.01,toys
101278,1105,1,82.83,toys
101278,1022,1,278.89,electronics
101279,1075,1,120.0,apparel
101279,1196,1,66.67,toys
101279,1155,1,44.62,apparel
101279,1106,1,63.83,apparel
101279,1148,2,601.77,electronics
101280,1064,1,113.17,toys
101280,1107,1,172.14,sports
101280,1079,1,62.01,toys
101281,1088,2,71.3,apparel
101281,1105,1,82.83,toys
101281,1142,1,67.88,apparel
101281,1195,2,63.61,beauty
101282,1066,1,48.25,beauty
101283,1149,2,132.8,home
101284,1164,1,52.34,beauty
101284,1172,1,79.06,toys
101284,1014,1,300.0,sports
101284,1184,2,183.03,home
101284,1126,1,115.29,home
101285,1130,1,372.96,electronics
101285,1018,1,66.56,toys
101285,1168,1,161.73,sports
101285,1167,1,144.0,home
101286,1156,1,29.46,beauty
101286,1067,1,409.91,electronics
101286,1065,1,105.62,home
101286,1046,1,36.61,toys
101287,1162,3,46.53,beauty
101287,1097,1,621.01,electronics
101287,1008,1,598.44,electronics
101288,1074,3,58.4,toys
101288,1016,3,429.58,electronics
101288,1050,1,178.86,home
101289,1130,1,372.96,electronics
101289,1156,1,29.46,beauty
101289,1051,1,134.7,toys
101289,1053,1,49.48,beauty
101290,1030,2,118.13,toys
101290,1101,3,209.21,home
101291,1191,1,615.38,electronics
101291,1136,1,184.84,sports
101291,1173,1,26.26,beauty
101292,1127,2,96.09,sports
101292,1126,1,115.29,home
101292,1071,1,122.96,sports
101292,1089,2,80.78,toys
101293,1134,3,155.01,sports
101293,1179,1,42.04,apparel
101293,1113,1,37.17,beauty
101294,1052,1,49.7,home
101294,1124,1,71.79,apparel
101294,1168,2,161.73,sports
101294,1116,1,69.4,apparel
101295,1148,1,601.77,electronics
101295,1071,1,122.96,sports
101295,1102,2,80.38,apparel
101295,1182,1,91.46,toys
101295,1183,1,66.39,toys
101296,1137,3,440.88,electronics
101296,1010,1,76.62,apparel
101297,1001,2,80.0,beauty
101297,1166,1,437.37,electronics
101297,1150,1,78.59,apparel
101297,1044,3,79.34,apparel
101298,1187,1,88.13,home
101298,1131,1,220.75,sports
101298,1099,1,225.43,home
101298,1015,1,115.97,home
101299,1075,1,120.0,apparel
101299,1041,1,113.13,home
101299,1094,2,547.11,electronics
101299,1011,2,44.07,beauty
101299,1123,2,137.79,toys
101300,1044,1,79.34,apparel
101300,1053,1,49.48,beauty
101300,1109,1,143.46,home
101300,1079,1,62.01,toys
101301,1098,1,69.54,apparel
101301,1075,1,120.0,apparel
101302,1144,2,99.05,apparel
101303,1151,1,369.17,electronics
101304,1131,1,220.75,sports
101304,1160,1,76.21,apparel
101304,1118,2,108.89,sports
101304,1009,1,105.75,apparel
101304,1035,1,175.22,home
101305,1136,1,184.84,sports
101305,1170,2,376.79,electronics
101305,1151,1,369.17,electronics
101305,1164,1,52.34,beauty
101306,1172,3,79.06,toys
101306,1091,2,119.6,home
101306,1196,1,66.67,toys
101306,1095,1,142.85,home
101307,1095,2,142.85,home
101307,1024,1,335.53,electronics
101307,1194,1,104.36,home
101307,1025,1,117.69,home
101308,1185,1,48.99,beauty
101308,1037,1,118.8,home
101308,1162,3,46.53,beauty
101308,1045,1,437.44,electronics
101308,1126,1,115.29,home
101309,1104,3,773.63,electronics
101309,1126,2,115.29,home
101309,1082,2,477.1,electronics
101309,1151,3,369.17,electronics
101310,1078,1,71.17,toys
101311,1182,3,91.46,toys
101311,1065,2,105.62,home
101311,1066,1,48.25,beauty
101311,1099,1,225.43,home
101311,1053,1,49.48,beauty
101312,1164,1,52.34,beauty
101312,1107,1,172.14,sports
101312,1011,1,44.07,beauty
101313,1065,2,105.62,home
101313,1077,1,473.59,electronics
101313,1054,2,25.79,beauty
101313,1015,2,115.97,home
101314,1193,1,43.36,apparel
101314,1004,1,400.73,electronics
101314,1190,1,96.53,toys
101314,1124,1,71.79,apparel
101314,1130,1,372.96,electronics
101315,1127,1,96.09,sports
101315,1156,2,29.46,beauty
101315,1013,2,158.77,home
101315,1004,2,400.73,electronics
101316,1136,1,184.84,sports
101316,1000,1,67.95,toys
101316,1022,2,278.89,electronics
101316,1066,1,48.25,beauty
101317,1039,1,63.26,beauty
101317,1186,1,59.41,toys
101317,1062,2,112.71,toys
101317,1047,1,763.91,electronics
101318,1040,1,67.39,apparel
101318,1152,1,73.32,beauty
101318,1049,1,136.59,sports
101318,1066,2,48.25,beauty
101318,1179,2,42.04,apparel
101319,1016,1,429.58,electronics
101319,1111,1,765.4,electronics
101319,1124,1,71.79,apparel
101319,1055,2,157.79,home
101319,1158,2,312.55,electronics
101320,1161,1,129.47,home
101320,1194,1,104.36,home
101320,1111,2,765.4,electronics
101321,1055,1,157.79,home
101321,1101,1,209.21,home
101321,1162,2,46.53,beauty
101321,1118,1,108.89,sports
101321,1012,2,110.45,sports
101322,1069,1,669.52,electronics
101322,1074,2,58.4,toys
101322,1185,1,48.99,beauty
101322,1009,1,105.75,apparel
101323,1197,3,139.32,home
101323,1061,1,152.78,home
101323,1071,3,122.96,sports
101324,1155,1,44.62,apparel
101325,1073,1,250.0,home
101326,1068,2,141.22,home
101326,1128,1,60.05,beauty
101326,1116,2,69.4,apparel
101326,1054,1,25.79,beauty
101326,1084,1,52.48,apparel
101327,1163,1,44.76,apparel
101327,1102,1,80.38,apparel
101327,1112,1,127.34,home
101327,1151,1,369.17,electronics
101327,1079,1,62.01,toys
101328,1046,1,36.61,toys
101329,1038,2,122.46,toys
101330,1153,2,92.0,apparel
101330,1181,1,61.81,apparel
101330,1012,1,110.45,sports
101330,1188,2,47.39,toys
101331,1151,1,369.17,electronics
101332,1176,1,313.34,electronics
101332,1131,1,220.75,sports
101332,1193,1,43.36,apparel
101332,1176,1,313.34,electronics
101333,1059,1,80.98,sports
101333,1111,1,765.4,electronics
101333,1042,1,56.2,toys
101333,1092,2,77.48,apparel
101334,1013,1,158.77,home
101334,1027,1,39.69,apparel
101334,1141,1,118.03,sports
101334,1183,1,66.39,toys
101335,1188,1,47.39,toys
101336,1006,1,118.58,home
101336,1078,1,71.17,toys
101337,1046,1,36.61,toys
101337,1178,1,243.28,sports
101337,1057,3,81.2,apparel
101337,1149,3,132.8,home
101338,1115,2,86.79,toys
101338,1097,1,621.01,electronics
101338,1026,1,260.63,sports
101338,1185,1,48.99,beauty
101339,1166,2,437.37,electronics
101339,1006,2,118.58,home
101339,1053,1,49.48,beauty
101340,1126,1,115.29,home
101341,1035,1,175.22,home
101342,1008,3,598.44,electronics
101343,1020,1,74.9,apparel
101343,1177,1,97.44,apparel
101343,1015,2,115.97,home
101343,1193,1,43.36,apparel
101343,1025,1,117.69,home
101344,1136,1,184.84,sports
101345,1058,1,54.58,apparel
101345,1159,2,70.36,toys
101346,1058,1,54.58,apparel
101346,1029,1,86.81,toys
101346,1010,1,76.62,apparel
101347,1030,1,118.13,toys
101348,1188,1,47.39,toys
101348,1126,1,115.29,home
101348,1035,1,175.22,home
101348,1039,1,63.26,beauty
101348,1022,1,278.89,electronics
101349,1023,3,172.47,home
101349,1162,1,46.53,beauty
101350,1082,1,477.1,electronics
101350,1092,1,77.48,apparel
101350,1021,3,364.48,electronics
101351,1187,1,88.13,home
101352,1113,2,37.17,beauty
101352,1138,1,150.0,toys
101352,1023,1,172.47,home
101352,1078,1,71.17,toys
101352,1109,3,143.46,home
101353,1030,1,118.13,toys
101353,1105,2,82.83,toys
101353,1123,2,137.79,toys
101353,1112,2,127.34,home
101354,1059,1,80.98,sports
101355,1197,1,139.32,home
101355,1111,1,765.4,electronics
101355,1148,1,601.77,electronics
101355,1124,2,71.79,apparel
101355,1185,1,48.99,beauty
101356,1198,1,107.06,sports
101357,1119,1,45.11,toys
101357,1062,1,112.71,toys
101357,1076,3,80.0,beauty
101358,1181,1,61.81,apparel
101358,1082,1,477.1,electronics
101358,1192,1,127.14,home
101358,1005,1,57.79,apparel
101359,1001,1,80.0,beauty
101360,1185,2,48.99,beauty
101361,1165,2,63.74,toys
101361,1116,2,69.4,apparel
101361,1140,1,122.22,home
101361,1060,1,113.18,home
101362,1060,1,113.18,home
101362,1031,1,37.46,apparel
101362,1138,1,150.0,toys
101362,1017,1,64.91,toys
101362,1044,1,79.34,apparel
101363,1096,1,196.33,home
101363,1020,2,74.9,apparel
101363,1028,1,38.01,apparel
101364,1186,1,59.41,toys
101365,1115,1,86.79,toys
101365,1007,1,369.89,electronics
101365,1109,2,143.46,home
101366,1114,2,30.75,beauty
101366,1053,1,49.48,beauty
101367,1154,1,97.43,sports
101367,1046,1,36.61,toys
101367,1116,1,69.4,apparel
101367,1022,1,278.89,electronics
101368,1105,1,82.83,toys
101368,1177,1,97.44,apparel
101368,1128,1,60.05,beauty
101368,1038,1,122.46,toys
101368,1043,1,130.77,home
101369,1078,1,71.17,toys
101370,1005,3,57.79,apparel
101370,1065,2,105.62,home
101371,1095,1,142.85,home
101371,1156,2,29.46,beauty
101372,1147,1,182.4,sports
101372,1131,1,220.75,sports
101372,1185,2,48.99,beauty
101372,1188,1,47.39,toys
101373,1075,1,120.0,apparel
101374,1003,2,201.69,sports
101374,1123,1,137.79,toys
101374,1178,1,243.28,sports
101375,1029,1,86.81,toys
101375,1122,2,342.13,electronics
101375,1145,2,92.63,sports
101375,1029,2,86.81,toys
101375,1134,2,155.01,sports
101376,1104,1,773.63,electronics
101376,1172,1,79.06,toys
101376,1176,3,313.34,electronics
101376,1048,1,45.43,beauty
101376,1110,2,107.71,home
101377,1070,1,42.31,apparel
101377,1124,1,71.79,apparel
101377,1151,1,369.17,electronics
101377,1198,1,107.06,sports
101378,1024,1,335.53,electronics
101378,1065,1,105.62,home
101379,1008,1,598.44,electronics
101379,1005,3,57.79,apparel
101379,1144,1,99.05,apparel
101379,1167,2,144.0,home
101380,1186,1,59.41,toys
101381,1017,3,64.91,toys
101381,1085,1,121.79,home
101381,1192,2,127.14,home
101381,1019,1,24.87,apparel
101381,1183,1,66.39,toys
101382,1134,1,155.01,sports
101382,1150,1,78.59,apparel
101383,1172,1,79.06,toys
101383,1110,2,107.71,home
101383,1040,1,67.39,apparel
101383,1135,1,87.54,toys
101383,1081,2,25.98,beauty
101384,1079,2,62.01,toys
101384,1000,1,67.95,toys
101384,1072,1,69.35,apparel
101384,1060,1,113.18,home
101384,1125,3,64.84,apparel
101385,1001,2,80.0,beauty
101385,1196,1,66.67,toys
101385,1007,2,369.89,electronics
101385,1050,1,178.86,home
101386,1199,1,149.07,home
101387,1196,1,66.67,toys
101387,1063,1,87.92,home
101388,1025,3,117.69,home
101388,1021,1,364.48,electronics
101388,1092,1,77.48,apparel
101388,1075,1,120.0,apparel
101388,1109,1,143.46,home
101389,1186,2,59.41,toys
101389,1180,1,213.1,home
101389,1167,1,144.0,home
101389,1189,2,166.61,sports
101390,1130,3,372.96,electronics
101390,1006,1,118.58,home
101391,1194,3,104.36,home
101392,1163,2,44.76,apparel
101392,1144,1,99.05,apparel
101392,1085,1,121.79,home
101393,1050,2,178.86,home
101394,1111,2,765.4,electronics
101394,1030,3,118.13,toys
101394,1023,1,172.47,home
101395,1017,1,64.91,toys
101395,1105,2,82.83,toys
101396,1139,1,72.94,toys
101397,1025,1,117.69,home
101397,1107,2,172.14,sports
101397,1037,1,118.8,home
101398,1027,1,39.69,apparel
101398,1060,1,113.18,home
101398,1088,2,71.3,apparel
101398,1088,1,71.3,apparel
101398,1178,1,243.28,sports
101399,1183,1,66.39,toys
101400,1028,1,38.01,apparel
101400,1056,1,82.62,toys
101401,1092,1,77.48,apparel
101401,1001,1,80.0,beauty
101402,1043,1,130.77,home
101403,1181,1,61.81,apparel
101403,1180,1,213.1,home
101404,1108,1,70.01,toys
101404,1023,2,172.47,home
101404,1152,1,73.32,beauty
101405,1032,1,179.93,sports
101405,1052,1,49.7,home
101405,1121,1,823.88,electronics
101405,1015,2,115.97,home
101406,1154,1,97.43,sports
101406,1035,1,175.22,home
101406,1058,1,54.58,apparel
101406,1105,1,82.83,toys
101407,1193,1,43.36,apparel
101407,1190,1,96.53,toys
101407,1000,1,67.95,toys
101408,1115,1,86.79,toys
101408,1072,1,69.35,apparel
101408,1155,1,44.62,apparel
101408,1068,2,141.22,home
101408,1043,3,130.77,home
101409,1040,3,67.39,apparel
101409,1069,2,669.52,electronics
101410,1106,2,63.83,apparel
101410,1194,2,104.36,home
101410,1087,1,90.05,toys
101410,1183,1,66.39,toys
101411,1062,1,112.71,toys
101411,1008,1,598.44,electronics
101411,1198,1,107.06,sports
101411,1013,2,158.77,home
101412,1188,1,47.39,toys
101412,1069,2,669.52,electronics
101412,1071,1,122.96,sports
101413,1035,1,175.22,home
101413,1117,2,561.36,electronics
101414,1041,3,113.13,home
101414,1020,1,74.9,apparel
101414,1193,1,43.36,apparel
101414,1165,1,63.74,toys
101415,1033,2,191.18,sports
101415,1189,2,166.61,sports
101415,1168,1,161.73,sports
101415,1098,2,69.54,apparel
101415,1142,1,67.88,apparel
101416,1087,1,90.05,toys
101416,1151,3,369.17,electronics
101416,1039,1,63.26,beauty
101416,1147,1,182.4,sports
101416,1103,1,41.46,toys
101417,1199,1,149.07,home
101418,1138,1,150.0,toys
101418,1141,1,118.03,sports
101418,1169,2,65.55,apparel
101418,1011,1,44.07,beauty
101419,1059,1,80.98,sports
101420,1075,1,120.0,apparel
101420,1019,1,24.87,apparel
101420,1190,3,96.53,toys
101421,1177,1,97.44,apparel
101421,1029,1,86.81,toys
101421,1000,1,67.95,toys
101422,1064,2,113.17,toys
101422,1123,1,137.79,toys
101423,1158,1,312.55,electronics
101424,1000,2,67.95,toys
101424,1078,1,71.17,toys
101424,1070,1,42.31,apparel
101424,1045,1,437.44,electronics
101424,1107,1,172.14,sports
101425,1070,1,42.31,apparel
101425,1102,2,80.38,apparel
101425,1076,1,80.0,beauty
101425,1096,1,196.33,home
101425,1029,1,86.81,toys
101426,1124,1,71.79,apparel
101426,1079,1,62.01,toys
101426,1183,1,66.39,toys
101426,1014,2,300.0,sports
101426,1010,2,76.62,apparel
101427,1138,1,150.0,toys
101427,1009,1,105.75,apparel
101427,1002,1,79.14,home
101427,1018,2,66.56,toys
101428,1042,2,56.2,toys
101428,1057,1,81.2,apparel
101428,1112,1,127.34,home
101428,1187,1,88.13,home
101429,1005,1,57.79,apparel
101430,1081,1,25.98,beauty
101430,1026,1,260.63,sports
101431,1073,1,250.0,home
101432,1047,1,763.91,electronics
101432,1176,1,313.34,electronics
101433,1125,1,64.84,apparel
101434,1080,1,129.37,home
101435,1012,2,110.45,sports
101435,1033,1,191.18,sports
101435,1126,2,115.29,home
101435,1104,2,773.63,electronics
101436,1004,1,400.73,electronics
101436,1193,1,43.36,apparel
101437,1045,1,437.44,electronics
101438,1112,1,127.34,home
101438,1065,1,105.62,home
