user_id,event_time,event_name,device,page
2908,2024-02-03 12:05:20,add_to_cart,desktop,cart
2042,2024-02-03 12:34:03,view_product,tablet,product/1134
1692,2024-02-03 13:06:17,view_product,mobile,product/1048
2005,2024-02-03 13:35:01,view_product,mobile,product/1143
1813,2024-02-03 13:38:15,view_product,mobile,product/1085
4406,2024-02-03 13:38:33,view_product,tablet,product/1147
4899,2024-02-03 13:53:22,view_product,mobile,product/1014
4571,2024-02-03 13:58:21,view_product,mobile,product/1015
1508,2024-02-03 14:32:02,checkout,mobile,checkout
1952,2024-02-03 15:26:17,add_to_cart,desktop,cart
3036,2024-02-03 15:51:12,view_product,desktop,product/1012
1176,2024-02-03 16:08:05,view_product,mobile,product/1055
3989,2024-02-03 16:25:39,view_product,tablet,product/1019
922,2024-02-03 16:33:46,purchase,mobile,order/thank-you
1042,2024-02-03 16:48:19,view_product,tablet,product/1077
4295,2024-02-03 16:57:40,view_product,mobile,product/1109
5469,2024-02-03 17:51:52,view_product,mobile,product/1110
1629,2024-02-03 17:56:36,view_product,mobile,product/1029
3424,2024-02-03 18:31:26,checkout,desktop,checkout
5389,2024-02-03 19:39:50,view_product,desktop,product/1051
4366,2024-02-03 19:57:30,view_product,desktop,product/1013
3554,2024-02-03 20:31:06,view_product,mobile,product/1156
5827,2024-02-03 20:56:16,view_product,desktop,product/1181
2705,2024-02-03 20:59:18,view_product,desktop,product/1191
3220,2024-02-03 21:07:41,add_to_cart,mobile,cart
3030,2024-02-03 22:16:22,add_to_cart,mobile,cart
2394,2024-02-03 22:49:20,view_product,mobile,product/1173
2301,2024-02-03 22:59:21,view_product,mobile,product/1093
2828,2024-02-03 23:07:59,add_to_cart,desktop,cart
766,2024-02-03 23:25:02,checkout,mobile,checkout
938,2024-02-03 23:31:23,view_product,desktop,product/1034
1057,2024-02-03 23:42:22,add_to_cart,mobile,cart
5560,2024-02-04 00:19:14,checkout,desktop,checkout
2044,2024-02-04 00:24:27,view_product,desktop,product/1105
5327,2024-02-04 00:28:54,view_product,desktop,product/1012
3751,2024-02-04 00:31:24,checkout,mobile,checkout
3969,2024-02-04 00:58:25,add_to_cart,desktop,cart
5081,2024-02-04 01:19:31,add_to_cart,mobile,cart
4722,2024-02-04 01:25:33,view_product,desktop,product/1049
1494,2024-02-04 01:32:21,view_product,mobile,product/1006
5588,2024-02-04 01:52:59,add_to_cart,desktop,cart
1129,2024-02-04 01:55:18,view_product,mobile,product/1025
4919,2024-02-04 02:40:45,view_product,mobile,product/1171
4499,2024-02-04 02:41:15,checkout,mobile,checkout
3709,2024-02-04 04:28:10,add_to_cart,desktop,cart
3818,2024-02-04 04:31:57,checkout,desktop,checkout
5832,2024-02-04 04:33:55,add_to_cart,mobile,cart
3399,2024-02-04 04:36:52,view_product,desktop,product/1022
3756,2024-02-04 04:50:52,view_product,mobile,product/1019
3739,2024-02-04 05:52:31,add_to_cart,mobile,cart
1857,2024-02-04 06:17:50,view_product,mobile,product/1159
2229,2024-02-04 06:30:51,view_product,tablet,product/1035
4082,2024-02-04 06:31:24,view_product,mobile,product/1014
1507,2024-02-04 06:40:03,add_to_cart,desktop,cart
2949,2024-02-04 06:56:55,add_to_cart,mobile,cart
3154,2024-02-04 07:23:55,add_to_cart,mobile,cart
4175,2024-02-04 08:40:10,view_product,desktop,product/1057
3285,2024-02-04 08:50:27,checkout,tablet,checkout
4667,2024-02-04 09:04:51,checkout,desktop,checkout
764,2024-02-04 09:26:02,view_product,mobile,product/1144
5683,2024-02-04 09:31:43,view_product,mobile,product/1145
1221,2024-02-04 09:43:12,view_product,mobile,product/1065
4959,2024-02-04 09:47:43,view_product,desktop,product/1005
4614,2024-02-04 10:01:21,view_product,desktop,product/1037
5538,2024-02-04 11:01:00,view_product,desktop,product/1007
1683,2024-02-04 11:56:44,view_product,desktop,product/1099
3680,2024-02-04 11:57:57,view_product,desktop,product/1152
5245,2024-02-04 12:43:12,view_product,mobile,product/1169
1118,2024-02-04 12:44:23,view_product,mobile,product/1197
3839,2024-02-04 12:53:56,checkout,mobile,checkout
2868,2024-02-04 13:00:46,view_product,mobile,product/1091
3025,2024-02-04 13:19:28,view_product,mobile,product/1072
5461,2024-02-04 13:41:50,view_product,mobile,product/1017
5934,2024-02-04 13:47:41,view_product,mobile,product/1102
5156,2024-02-04 14:08:38,add_to_cart,tablet,cart
2552,2024-02-04 15:18:29,view_product,mobile,product/1042
5793,2024-02-04 15:32:18,view_product,desktop,product/1064
5430,2024-02-04 15:36:05,checkout,mobile,checkout
2558,2024-02-04 16:24:06,view_product,desktop,product/1025
3834,2024-02-04 17:11:31,view_product,mobile,product/1183
4674,2024-02-04 17:30:03,add_to_cart,mobile,cart
5564,2024-02-04 17:34:07,add_to_cart,desktop,cart
810,2024-02-04 17:39:15,view_product,mobile,product/1014
5377,2024-02-04 17:43:11,view_product,desktop,product/1040
3293,2024-02-04 17:49:00,view_product,mobile,product/1093
1646,2024-02-04 17:53:05,checkout,mobile,checkout
1801,2024-02-04 18:08:55,view_product,mobile,product/1134
3775,2024-02-04 18:19:37,view_product,mobile,product/1063
731,2024-02-04 18:47:55,view_product,mobile,product/1058
4915,2024-02-04 19:09:42,view_product,tablet,product/1007
5783,2024-02-04 19:13:47,view_product,mobile,product/1083
2539,2024-02-04 19:32:59,view_product,desktop,product/1199
2162,2024-02-04 20:09:20,add_to_cart,tablet,cart
5426,2024-02-04 20:26:21,view_product,desktop,product/1012
4740,2024-02-04 20:41:39,add_to_cart,mobile,cart
5724,2024-02-04 20:55:35,checkout,mobile,checkout
2588,2024-02-04 21:03:49,add_to_cart,mobile,cart
2003,2024-02-04 21:22:52,view_product,mobile,product/1028
660,2024-02-04 21:32:23,view_product,mobile,product/1042
5399,2024-02-04 22:09:16,view_product,mobile,product/1114
274,2024-02-04 22:30:37,view_product,mobile,product/1065
4932,2024-02-04 22:34:16,view_product,desktop,product/1055
841,2024-02-04 22:38:47,add_to_cart,mobile,cart
5821,2024-02-04 22:54:53,checkout,mobile,checkout
3564,2024-02-04 22:59:19,view_product,mobile,product/1147
260,2024-02-04 23:28:28,add_to_cart,desktop,cart
1101,2024-02-04 23:32:09,view_product,mobile,product/1022
2493,2024-02-04 23:52:37,view_product,tablet,product/1176
2977,2024-02-05 00:19:47,view_product,mobile,product/1077
4329,2024-02-05 00:24:46,view_product,mobile,product/1064
5619,2024-02-05 01:19:45,view_product,mobile,product/1069
1226,2024-02-05 01:20:08,view_product,mobile,product/1170
4475,2024-02-05 01:47:41,view_product,mobile,product/1049
1016,2024-02-05 01:48:00,view_product,mobile,product/1097
5974,2024-02-05 01:59:04,view_product,mobile,product/1172
5621,2024-02-05 02:09:04,view_product,mobile,product/1141
4867,2024-02-05 02:30:23,view_product,desktop,product/1168
3920,2024-02-05 02:40:00,view_product,desktop,product/1058
5850,2024-02-05 03:00:07,add_to_cart,mobile,cart
2777,2024-02-05 03:13:14,view_product,mobile,product/1046
1249,2024-02-05 03:17:30,view_product,mobile,product/1057
5668,2024-02-05 03:41:29,view_product,mobile,product/1194
5971,2024-02-05 03:49:42,view_product,tablet,product/1065
1156,2024-02-05 04:37:56,view_product,tablet,product/1168
2612,2024-02-05 05:08:55,view_product,mobile,product/1094
4070,2024-02-05 05:20:13,view_product,mobile,product/1023
2418,2024-02-05 05:44:55,checkout,desktop,checkout
1769,2024-02-05 05:47:05,add_to_cart,desktop,cart
2370,2024-02-05 06:23:26,add_to_cart,mobile,cart
5848,2024-02-05 06:29:05,add_to_cart,desktop,cart
4208,2024-02-05 06:56:51,view_product,desktop,product/1029
1385,2024-02-05 07:24:27,view_product,mobile,product/1184
2031,2024-02-05 07:39:43,checkout,tablet,checkout
533,2024-02-05 07:41:00,view_product,mobile,product/1118
5603,2024-02-05 07:43:25,view_product,mobile,product/1047
1054,2024-02-05 07:59:02,purchase,mobile,order/thank-you
2444,2024-02-05 08:56:56,view_product,mobile,product/1028
2039,2024-02-05 09:18:05,view_product,mobile,product/1013
4624,2024-02-05 09:19:16,view_product,mobile,product/1140
3148,2024-02-05 09:19:52,add_to_cart,mobile,cart
276,2024-02-05 09:42:27,add_to_cart,mobile,cart
2602,2024-02-05 09:48:23,view_product,mobile,product/1165
1736,2024-02-05 09:52:04,checkout,mobile,checkout
1530,2024-02-05 10:10:42,view_product,mobile,product/1184
3138,2024-02-05 10:18:53,view_product,tablet,product/1147
3467,2024-02-05 10:31:12,purchase,mobile,order/thank-you
725,2024-02-05 10:34:39,checkout,mobile,checkout
4861,2024-02-05 10:36:36,add_to_cart,desktop,cart
5763,2024-02-05 10:53:50,view_product,mobile,product/1187
5782,2024-02-05 11:30:25,view_product,desktop,product/1122
5576,2024-02-05 11:32:59,view_product,mobile,product/1128
4256,2024-02-05 11:47:01,add_to_cart,desktop,cart
5367,2024-02-05 11:59:44,add_to_cart,desktop,cart
1478,2024-02-05 12:03:39,view_product,desktop,product/1022
1946,2024-02-05 12:41:45,view_product,mobile,product/1104
4615,2024-02-05 12:45:57,checkout,desktop,checkout
5368,2024-02-05 13:23:44,view_product,mobile,product/1194
1288,2024-02-05 13:37:40,view_product,mobile,product/1079
726,2024-02-05 13:50:16,add_to_cart,desktop,cart
4368,2024-02-05 15:26:36,view_product,mobile,product/1190
5,2024-02-05 16:05:25,view_product,mobile,product/1060
2261,2024-02-05 16:59:42,add_to_cart,desktop,cart
4924,2024-02-05 17:30:04,add_to_cart,mobile,cart
5455,2024-02-05 17:34:02,view_product,desktop,product/1065
1129,2024-02-05 18:39:59,add_to_cart,mobile,cart
3224,2024-02-05 18:56:28,view_product,mobile,product/1002
3118,2024-02-05 19:10:56,view_product,mobile,product/1071
3129,2024-02-05 19:44:59,view_product,mobile,product/1027
1130,2024-02-05 20:08:20,view_product,desktop,product/1006
3820,2024-02-05 20:43:36,view_product,mobile,product/1194
4076,2024-02-05 20:54:41,view_product,mobile,product/1138
2365,2024-02-05 21:11:31,view_product,mobile,product/1119
3922,2024-02-05 21:24:52,view_product,mobile,product/1039
5054,2024-02-05 21:36:23,add_to_cart,mobile,cart
1759,2024-02-05 21:36:23,view_product,mobile,product/1095
3165,2024-02-05 21:42:44,view_product,desktop,product/1105
923,2024-02-05 23:41:39,view_product,mobile,product/1045
2165,2024-02-06 00:09:30,add_to_cart,desktop,cart
4309,2024-02-06 00:10:59,view_product,mobile,product/1059
841,2024-02-06 00:36:39,add_to_cart,mobile,cart
580,2024-02-06 00:51:45,checkout,mobile,checkout
1909,2024-02-06 01:12:20,view_product,mobile,product/1017
5235,2024-02-06 01:20:37,add_to_cart,mobile,cart
3018,2024-02-06 01:26:50,checkout,mobile,checkout
2147,2024-02-06 01:27:07,view_product,desktop,product/1071
59,2024-02-06 02:01:47,view_product,desktop,product/1062
1347,2024-02-06 02:07:39,view_product,mobile,product/1133
3887,2024-02-06 02:35:08,view_product,mobile,product/1039
965,2024-02-06 02:48:45,view_product,desktop,product/1018
323,2024-02-06 03:02:00,view_product,desktop,product/1148
680,2024-02-06 03:32:10,add_to_cart,desktop,cart
4045,2024-02-06 04:01:11,add_to_cart,mobile,cart
4966,2024-02-06 05:10:48,view_product,mobile,product/1128
4243,2024-02-06 05:27:27,checkout,mobile,checkout
4506,2024-02-06 05:29:28,add_to_cart,tablet,cart
4058,2024-02-06 05:45:07,view_product,desktop,product/1085
5278,2024-02-06 05:55:50,add_to_cart,mobile,cart
5975,2024-02-06 06:22:48,checkout,mobile,checkout
4124,2024-02-06 06:58:37,checkout,desktop,checkout
824,2024-02-06 07:11:12,add_to_cart,mobile,cart
3465,2024-02-06 07:29:57,view_product,mobile,product/1039
5519,2024-02-06 07:59:05,add_to_cart,mobile,cart
3647,2024-02-06 08:49:53,view_product,desktop,product/1003
3312,2024-02-06 09:21:38,view_product,desktop,product/1022
914,2024-02-06 09:49:04,view_product,mobile,product/1166
3440,2024-02-06 09:53:01,add_to_cart,mobile,cart
3440,2024-02-06 10:05:23,view_product,mobile,product/1098
256,2024-02-06 10:06:42,checkout,mobile,checkout
5205,2024-02-06 10:52:11,add_to_cart,mobile,cart
4875,2024-02-06 11:21:58,view_product,mobile,product/1065
3976,2024-02-06 11:53:37,add_to_cart,tablet,cart
1992,2024-02-06 12:01:59,view_product,tablet,product/1046
362,2024-02-06 12:03:15,add_to_cart,mobile,cart
5349,2024-02-06 12:03:59,view_product,desktop,product/1024
654,2024-02-06 12:15:32,view_product,mobile,product/1190
1833,2024-02-06 12:47:34,add_to_cart,desktop,cart
1351,2024-02-06 12:59:43,view_product,mobile,product/1157
3865,2024-02-06 13:30:00,checkout,desktop,checkout
5209,2024-02-06 13:32:51,add_to_cart,tablet,cart
3635,2024-02-06 13:43:34,view_product,desktop,product/1117
2139,2024-02-06 14:32:09,add_to_cart,desktop,cart
2708,2024-02-06 14:52:13,view_product,mobile,product/1173
4437,2024-02-06 14:55:21,view_product,mobile,product/1067
4829,2024-02-06 15:11:36,view_product,mobile,product/1152
3234,2024-02-06 15:42:50,view_product,mobile,product/1019
690,2024-02-06 15:50:36,checkout,mobile,checkout
2196,2024-02-06 16:00:44,view_product,mobile,product/1113
117,2024-02-06 16:26:51,checkout,mobile,checkout
2149,2024-02-06 16:36:30,view_product,desktop,product/1178
453,2024-02-06 16:40:44,add_to_cart,mobile,cart
465,2024-02-06 17:38:02,view_product,mobile,product/1076
1122,2024-02-06 18:12:15,view_product,mobile,product/1182
5925,2024-02-06 18:52:32,view_product,desktop,product/1054
4488,2024-02-06 18:56:29,checkout,mobile,checkout
1758,2024-02-06 19:57:34,view_product,mobile,product/1124
1657,2024-02-06 20:12:44,view_product,desktop,product/1163
4725,2024-02-06 20:34:52,view_product,desktop,product/1155
5282,2024-02-06 21:12:16,view_product,mobile,product/1004
3593,2024-02-06 21:18:04,checkout,desktop,checkout
985,2024-02-06 21:54:47,add_to_cart,desktop,cart
5546,2024-02-06 22:35:40,view_product,mobile,product/1044
5330,2024-02-06 23:25:47,view_product,mobile,product/1070
4217,2024-02-06 23:42:35,view_product,mobile,product/1055
5901,2024-02-07 00:22:47,view_product,desktop,product/1142
610,2024-02-07 01:06:04,view_product,mobile,product/1174
3816,2024-02-07 01:53:34,view_product,mobile,product/1064
4697,2024-02-07 01:54:48,view_product,mobile,product/1186
5339,2024-02-07 02:01:01,view_product,desktop,product/1178
5011,2024-02-07 02:16:25,view_product,mobile,product/1046
1062,2024-02-07 02:22:51,add_to_cart,mobile,cart
3717,2024-02-07 02:25:47,add_to_cart,tablet,cart
1172,2024-02-07 02:40:36,view_product,mobile,product/1046
1836,2024-02-07 02:47:19,view_product,desktop,product/1118
3468,2024-02-07 03:01:35,view_product,desktop,product/1062
5213,2024-02-07 03:02:24,view_product,mobile,product/1133
5348,2024-02-07 03:22:35,view_product,desktop,product/1096
5870,2024-02-07 03:38:16,view_product,desktop,product/1041
1045,2024-02-07 03:41:41,add_to_cart,mobile,cart
467,2024-02-07 04:38:36,view_product,mobile,product/1111
1858,2024-02-07 05:06:55,checkout,desktop,checkout
574,2024-02-07 05:13:18,view_product,mobile,product/1186
4795,2024-02-07 05:22:11,view_product,tablet,product/1086
1428,2024-02-07 05:57:54,add_to_cart,mobile,cart
3196,2024-02-07 06:23:04,view_product,mobile,product/1148
4252,2024-02-07 06:40:36,add_to_cart,mobile,cart
929,2024-02-07 06:50:52,view_product,mobile,product/1063
1727,2024-02-07 07:07:42,view_product,desktop,product/1032
1602,2024-02-07 07:21:51,view_product,mobile,product/1019
1783,2024-02-07 07:42:57,view_product,desktop,product/1197
4282,2024-02-07 07:51:52,view_product,desktop,product/1196
676,2024-02-07 08:00:03,view_product,mobile,product/1008
4064,2024-02-07 08:01:13,checkout,mobile,checkout
2107,2024-02-07 08:14:07,view_product,mobile,product/1050
178,2024-02-07 08:31:52,checkout,mobile,checkout
1220,2024-02-07 09:28:42,view_product,mobile,product/1056
837,2024-02-07 09:44:53,view_product,mobile,product/1195
2214,2024-02-07 10:28:16,add_to_cart,desktop,cart
2616,2024-02-07 10:57:52,view_product,mobile,product/1021
4332,2024-02-07 11:20:14,view_product,desktop,product/1110
2029,2024-02-07 11:57:49,view_product,tablet,product/1137
4597,2024-02-07 12:09:09,view_product,desktop,product/1084
1179,2024-02-07 12:56:33,add_to_cart,mobile,cart
248,2024-02-07 13:12:22,view_product,mobile,product/1014
4518,2024-02-07 14:10:45,view_product,mobile,product/1096
2494,2024-02-07 14:17:01,view_product,mobile,product/1130
3293,2024-02-07 14:32:53,view_product,desktop,product/1014
4918,2024-02-07 14:35:23,add_to_cart,mobile,cart
398,2024-02-07 15:30:44,view_product,mobile,product/1088
590,2024-02-07 15:33:49,view_product,desktop,product/1160
4147,2024-02-07 15:52:27,add_to_cart,mobile,cart
157,2024-02-07 16:19:01,view_product,mobile,product/1167
4165,2024-02-07 16:55:05,view_product,tablet,product/1053
2074,2024-02-07 17:09:09,view_product,desktop,product/1019
244,2024-02-07 17:13:36,view_product,desktop,product/1156
2983,2024-02-07 17:19:39,view_product,mobile,product/1177
1573,2024-02-07 18:08:43,add_to_cart,mobile,cart
1741,2024-02-07 18:41:22,view_product,desktop,product/1084
2355,2024-02-07 19:39:19,view_product,mobile,product/1111
1062,2024-02-07 19:58:51,view_product,mobile,product/1192
5536,2024-02-07 20:06:40,view_product,mobile,product/1146
4602,2024-02-07 20:44:46,view_product,mobile,product/1146
3745,2024-02-07 21:11:17,checkout,mobile,checkout
2181,2024-02-07 21:27:58,checkout,mobile,checkout
999,2024-02-07 21:58:07,view_product,desktop,product/1110
5817,2024-02-07 22:04:06,view_product,desktop,product/1171
69,2024-02-07 22:16:47,add_to_cart,mobile,cart
4177,2024-02-07 22:25:25,add_to_cart,mobile,cart
825,2024-02-07 22:41:19,add_to_cart,desktop,cart
2145,2024-02-07 22:44:12,checkout,tablet,checkout
4352,2024-02-07 23:47:20,view_product,desktop,product/1038
5080,2024-02-07 23:47:21,view_product,mobile,product/1043
934,2024-02-08 00:11:06,view_product,mobile,product/1008
5873,2024-02-08 00:33:12,view_product,mobile,product/1093
1185,2024-02-08 00:35:09,view_product,mobile,product/1025
5971,2024-02-08 00:39:18,checkout,tablet,checkout
2775,2024-02-08 00:56:53,add_to_cart,mobile,cart
3306,2024-02-08 01:13:26,add_to_cart,mobile,cart
1291,2024-02-08 01:23:14,view_product,mobile,product/1186
4080,2024-02-08 01:37:09,view_product,mobile,product/1118
5786,2024-02-08 02:53:36,view_product,mobile,product/1072
3607,2024-02-08 03:22:05,add_to_cart,mobile,cart
3923,2024-02-08 03:55:53,view_product,mobile,product/1051
1761,2024-02-08 04:15:16,checkout,mobile,checkout
197,2024-02-08 04:20:24,view_product,mobile,product/1181
5309,2024-02-08 04:42:27,view_product,desktop,product/1129
5285,2024-02-08 04:51:36,view_product,desktop,product/1125
3588,2024-02-08 05:25:15,view_product,mobile,product/1163
4958,2024-02-08 05:26:16,checkout,mobile,checkout
3082,2024-02-08 05:31:09,view_product,desktop,product/1124
1936,2024-02-08 05:50:37,view_product,tablet,product/1076
138,2024-02-08 07:01:42,add_to_cart,mobile,cart
4938,2024-02-08 07:11:06,view_product,desktop,product/1189
3135,2024-02-08 07:17:33,view_product,desktop,product/1064
4845,2024-02-08 07:29:54,view_product,mobile,product/1049
1037,2024-02-08 08:18:13,view_product,tablet,product/1032
5370,2024-02-08 08:18:42,view_product,mobile,product/1061
315,2024-02-08 08:26:14,add_to_cart,desktop,cart
3527,2024-02-08 09:06:15,view_product,mobile,product/1062
1979,2024-02-08 09:21:16,view_product,tablet,product/1114
1176,2024-02-08 10:17:51,add_to_cart,mobile,cart
3737,2024-02-08 10:26:38,add_to_cart,mobile,cart
4029,2024-02-08 10:43:18,checkout,mobile,checkout
2119,2024-02-08 11:04:21,add_to_cart,desktop,cart
1309,2024-02-08 11:28:25,view_product,tablet,product/1019
2250,2024-02-08 11:35:33,view_product,desktop,product/1132
273,2024-02-08 12:13:55,view_product,mobile,product/1166
3205,2024-02-08 12:22:31,checkout,desktop,checkout
2016,2024-02-08 13:09:39,view_product,desktop,product/1162
3582,2024-02-08 13:46:05,add_to_cart,mobile,cart
4217,2024-02-08 13:55:20,view_product,tablet,product/1062
5240,2024-02-08 14:28:10,add_to_cart,desktop,cart
5236,2024-02-08 14:47:22,view_product,mobile,product/1042
4990,2024-02-08 14:58:15,purchase,tablet,order/thank-you
881,2024-02-08 15:13:49,view_product,desktop,product/1177
1466,2024-02-08 15:27:13,view_product,mobile,product/1024
345,2024-02-08 15:59:09,view_product,mobile,product/1188
5172,2024-02-08 16:08:35,checkout,desktop,checkout
5288,2024-02-08 16:32:08,add_to_cart,mobile,cart
4257,2024-02-08 16:43:08,checkout,mobile,checkout
5248,2024-02-08 17:04:18,view_product,mobile,product/1178
3362,2024-02-08 17:40:16,view_product,mobile,product/1012
3095,2024-02-08 17:49:21,checkout,tablet,checkout
5623,2024-02-08 17:58:28,view_product,mobile,product/1090
475,2024-02-08 18:14:29,view_product,tablet,product/1060
3350,2024-02-08 18:14:43,add_to_cart,desktop,cart
476,2024-02-08 18:16:12,view_product,mobile,product/1053
45,2024-02-08 18:24:27,view_product,desktop,product/1000
3781,2024-02-08 18:32:53,view_product,desktop,product/1190
5827,2024-02-08 18:55:28,view_product,mobile,product/1097
2173,2024-02-08 18:58:48,view_product,mobile,product/1108
3841,2024-02-08 19:42:02,view_product,tablet,product/1039
5717,2024-02-08 20:00:16,view_product,mobile,product/1082
765,2024-02-08 20:02:31,add_to_cart,desktop,cart
5987,2024-02-08 20:06:40,checkout,mobile,checkout
5966,2024-02-08 20:06:53,add_to_cart,tablet,cart
2251,2024-02-08 20:32:26,view_product,mobile,product/1055
2535,2024-02-08 20:35:24,view_product,mobile,product/1020
2237,2024-02-08 20:55:59,checkout,desktop,checkout
4827,2024-02-08 21:05:44,view_product,desktop,product/1072
5001,2024-02-08 21:16:50,view_product,mobile,product/1189
4043,2024-02-08 21:21:03,view_product,mobile,product/1095
292,2024-02-08 21:26:16,add_to_cart,desktop,cart
5242,2024-02-08 22:19:20,view_product,mobile,product/1147
2271,2024-02-08 22:21:40,checkout,mobile,checkout
5771,2024-02-08 22:55:09,view_product,desktop,product/1115
5782,2024-02-08 23:07:17,view_product,mobile,product/1176
5302,2024-02-08 23:24:16,view_product,mobile,product/1085
5024,2024-02-09 00:55:26,add_to_cart,mobile,cart
4105,2024-02-09 01:38:40,view_product,mobile,product/1003
1288,2024-02-09 01:53:46,view_product,mobile,product/1171
4192,2024-02-09 02:28:43,view_product,mobile,product/1064
4020,2024-02-09 02:37:39,view_product,mobile,product/1166
1386,2024-02-09 02:40:06,add_to_cart,mobile,cart
5638,2024-02-09 04:53:47,view_product,mobile,product/1032
3889,2024-02-09 05:02:19,view_product,mobile,product/1017
644,2024-02-09 05:20:44,add_to_cart,desktop,cart
982,2024-02-09 06:35:36,view_product,desktop,product/1158
4111,2024-02-09 06:44:13,add_to_cart,desktop,cart
5794,2024-02-09 06:50:02,checkout,mobile,checkout
5612,2024-02-09 06:51:00,view_product,desktop,product/1086
1918,2024-02-09 07:01:14,view_product,mobile,product/1134
96,2024-02-09 07:34:32,view_product,desktop,product/1072
1094,2024-02-09 07:55:48,add_to_cart,desktop,cart
1818,2024-02-09 08:24:42,view_product,desktop,product/1072
3716,2024-02-09 09:01:43,view_product,mobile,product/1058
1635,2024-02-09 09:15:34,view_product,desktop,product/1094
2752,2024-02-09 09:17:15,checkout,mobile,checkout
1906,2024-02-09 09:33:33,add_to_cart,tablet,cart
1405,2024-02-09 09:50:56,view_product,tablet,product/1181
5183,2024-02-09 10:12:03,add_to_cart,mobile,cart
4498,2024-02-09 10:29:39,add_to_cart,tablet,cart
646,2024-02-09 10:51:24,view_product,mobile,product/1141
1828,2024-02-09 10:59:42,view_product,tablet,product/1144
809,2024-02-09 11:15:44,view_product,desktop,product/1086
5687,2024-02-09 12:34:42,add_to_cart,desktop,cart
2562,2024-02-09 13:08:58,add_to_cart,mobile,cart
2605,2024-02-09 13:16:34,view_product,desktop,product/1129
2029,2024-02-09 13:22:36,view_product,desktop,product/1189
4254,2024-02-09 13:50:11,view_product,mobile,product/1126
4253,2024-02-09 13:55:13,view_product,mobile,product/1104
5194,2024-02-09 14:21:03,view_product,mobile,product/1074
4248,2024-02-09 14:34:44,view_product,desktop,product/1007
5748,2024-02-09 14:38:22,view_product,mobile,product/1152
731,2024-02-09 15:44:09,view_product,desktop,product/1050
3524,2024-02-09 15:50:02,view_product,mobile,product/1015
3205,2024-02-09 16:15:08,view_product,mobile,product/1196
3221,2024-02-09 16:48:25,checkout,mobile,checkout
1017,2024-02-09 16:52:24,view_product,mobile,product/1188
2338,2024-02-09 16:55:00,view_product,mobile,product/1050
3913,2024-02-09 17:15:20,checkout,tablet,checkout
3673,2024-02-09 17:29:48,view_product,mobile,product/1051
4360,2024-02-09 18:21:24,view_product,mobile,product/1132
3766,2024-02-09 18:54:10,add_to_cart,desktop,cart
2081,2024-02-09 18:59:02,view_product,mobile,product/1107
5013,2024-02-09 19:04:14,add_to_cart,mobile,cart
4420,2024-02-09 19:12:48,view_product,desktop,product/1138
274,2024-02-09 19:46:37,view_product,desktop,product/1003
110,2024-02-09 20:03:03,view_product,mobile,product/1019
4403,2024-02-09 20:08:33,view_product,desktop,product/1163
386,2024-02-09 21:05:12,add_to_cart,mobile,cart
4431,2024-02-09 21:09:48,view_product,desktop,product/1146
5387,2024-02-09 21:17:26,view_product,desktop,product/1190
3812,2024-02-09 21:22:43,view_product,mobile,product/1098
2091,2024-02-09 22:08:59,view_product,mobile,product/1137
4686,2024-02-09 22:16:55,view_product,mobile,product/1062
3325,2024-02-09 22:45:09,view_product,desktop,product/1052
1701,2024-02-09 23:14:31,view_product,mobile,product/1147
3385,2024-02-09 23:21:55,add_to_cart,desktop,cart
2745,2024-02-09 23:29:43,view_product,tablet,product/1062
5586,2024-02-09 23:38:17,view_product,mobile,product/1108
2509,2024-02-09 23:50:52,view_product,mobile,product/1042
744,2024-02-10 00:05:53,view_product,desktop,product/1193
647,2024-02-10 00:57:14,view_product,mobile,product/1163
5345,2024-02-10 01:51:43,add_to_cart,mobile,cart
3020,2024-02-10 01:55:49,view_product,tablet,product/1130
5861,2024-02-10 01:59:46,add_to_cart,mobile,cart
3282,2024-02-10 02:13:25,view_product,mobile,product/1065
5043,2024-02-10 02:39:37,view_product,desktop,product/1169
4596,2024-02-10 04:51:30,add_to_cart,desktop,cart
4274,2024-02-10 05:00:59,view_product,desktop,product/1093
488,2024-02-10 05:04:30,checkout,mobile,checkout
5783,2024-02-10 05:22:00,view_product,desktop,product/1049
3234,2024-02-10 05:26:56,view_product,tablet,product/1073
2405,2024-02-10 05:36:57,view_product,mobile,product/1056
1495,2024-02-10 05:42:57,add_to_cart,mobile,cart
2318,2024-02-10 05:47:22,checkout,mobile,checkout
2921,2024-02-10 06:09:49,view_product,desktop,product/1173
268,2024-02-10 06:10:39,view_product,mobile,product/1132
1773,2024-02-10 06:15:06,add_to_cart,desktop,cart
4934,2024-02-10 06:32:30,view_product,desktop,product/1117
1120,2024-02-10 06:57:52,add_to_cart,mobile,cart
4515,2024-02-10 07:13:13,add_to_cart,mobile,cart
3756,2024-02-10 08:13:24,add_to_cart,mobile,cart
3297,2024-02-10 09:05:08,view_product,mobile,product/1143
1573,2024-02-10 09:19:25,checkout,desktop,checkout
2657,2024-02-10 09:33:23,view_product,desktop,product/1003
1216,2024-02-10 09:45:45,add_to_cart,mobile,cart
3268,2024-02-10 10:19:15,checkout,mobile,checkout
5049,2024-02-10 10:20:49,checkout,mobile,checkout
625,2024-02-10 10:40:13,view_product,desktop,product/1034
5475,2024-02-10 11:33:14,view_product,mobile,product/1181
2407,2024-02-10 11:34:19,view_product,mobile,product/1058
