user_id,signup_date,country,channel
978,2025-01-24,RO,direct
979,2024-08-11,DE,direct
980,2023-12-10,FR,search
981,2025-08-24,RO,search
982,2024-12-15,IT,email
983,2025-05-29,RO,referral
984,2024-03-02,RO,direct
985,2024-04-07,UK,direct
986,2023-11-12,DE,social
987,2023-10-30,UK,social
988,2024-12-18,DE,social
989,2025-10-07,RO,search
990,2024-03-01,IT,search
991,2024-01-31,IT,referral
992,2024-09-01,UK,search
993,2024-03-31,RO,search
994,2025-04-28,FR,search
995,2025-08-07,RO,direct
996,2025-04-01,RO,email
997,2025-06-15,US,affiliate
998,2024-04-30,RO,direct
999,2025-06-08,US,social
1000,2024-02-03,DE,affiliate
1001,2025-10-02,RO,search
1002,2025-05-28,DE,search
1003,2024-11-10,US,direct
1004,2023-10-23,UK,direct
1005,2025-03-31,IT,social
1006,2024-08-05,UK,social
1007,2025-07-22,UK,email
1008,2025-07-24,IT,search
1009,2024-09-03,RO,search
1010,2025-03-19,DE,search
1011,2024-02-04,RO,search
1012,2025-03-26,US,direct
1013,2025-03-13,US,search
1014,2023-12-06,RO,search
1015,2025-05-13,UK,email
1016,2024-11-04,US,direct
1017,2024-06-23,RO,search
1018,2024-03-10,FR,search
1019,2025-08-09,US,social
1020,2024-01-23,RO,display
1021,2024-07-28,UK,email
1022,2023-10-06,RO,direct
1023,2023-11-20,US,referral
1024,2025-02-02,US,direct
1025,2024-09-15,US,affiliate
1026,2024-03-16,DE,email
1027,2024-07-17,US,search
1028,2023-12-18,IT,referral
1029,2024-07-20,RO,social
1030,2024-08-03,IT,search
1031,2024-08-29,RO,affiliate
1032,2025-01-25,FR,social
1033,2024-04-19,RO,email
1034,2023-09-07,RO,email
1035,2024-11-06,RO,social
1036,2024-04-14,UK,direct
1037,2024-03-22,RO,search
1038,2024-09-26,UK,social
1039,2024-05-31,RO,email
1040,2024-02-20,RO,affiliate
1041,2023-10-13,DE,direct
1042,2024-03-25,IT,social
1043,2023-09-26,RO,affiliate
1044,2025-03-12,FR,search
1045,2024-09-06,US,referral
1046,2025-01-17,FR,social
1047,2023-09-27,RO,display
1048,2024-05-30,RO,search
1049,2024-10-19,US,search
1050,2023-11-23,RO,email
1051,2024-03-17,US,direct
1052,2025-06-17,DE,email
1053,2024-02-26,US,direct
1054,2023-12-10,IT,email
1055,2025-09-11,US,email
1056,2025-07-30,RO,search
1057,2025-03-18,IT,direct
1058,2024-02-19,DE,search
1059,2025-08-05,DE,direct
1060,2025-10-24,FR,direct
1061,2024-08-12,US,referral
1062,2023-11-09,US,email
1063,2024-12-14,IT,affiliate
1064,2025-08-14,DE,direct
1065,2023-10-21,DE,search
1066,2023-12-06,UK,affiliate
1067,2025-09-16,RO,search
1068,2025-05-18,RO,email
1069,2025-06-26,RO,search
1070,2024-02-17,RO,search
1071,2025-10-03,RO,social
1072,2025-07-23,RO,social
1073,2023-12-26,RO,affiliate
1074,2024-01-06,RO,search
1075,2025-01-15,US,email
1076,2024-04-20,DE,search
1077,2023-12-14,RO,email
1078,2024-03-17,UK,affiliate
1079,2024-11-03,RO,email
1080,2025-01-20,US,display
1081,2025-04-16,IT,social
1082,2024-12-04,RO,direct
1083,2025-08-07,DE,social
1084,2025-10-27,US,email
1085,2025-07-02,US,affiliate
1086,2024-02-04,DE,search
1087,2024-02-27,FR,affiliate
1088,2024-08-02,RO,affiliate
1089,2025-07-02,US,social
1090,2025-08-04,RO,search
1091,2024-08-22,US,search
1092,2025-06-06,FR,direct
1093,2025-02-10,FR,display
1094,2025-08-07,DE,search
1095,2025-05-14,RO,social
1096,2025-06-10,RO,email
1097,2024-01-28,RO,direct
1098,2024-12-31,RO,search
1099,2025-06-26,IT,search
1100,2024-12-31,RO,direct
1101,2024-10-02,RO,search
1102,2025-04-06,US,search
1103,2024-04-27,US,referral
1104,2025-09-08,US,affiliate
1105,2023-12-16,US,search
1106,2024-01-22,RO,search
1107,2024-01-13,RO,search
1108,2024-01-25,IT,search
1109,2025-07-04,UK,direct
1110,2024-01-31,RO,social
1111,2025-04-03,IT,display
1112,2024-03-23,RO,direct
1113,2023-12-05,RO,social
1114,2025-01-27,DE,search
1115,2024-03-10,FR,email
1116,2025-06-02,FR,direct
1117,2025-03-05,RO,direct
1118,2025-06-21,US,search
1119,2023-11-21,RO,display
1120,2024-11-22,RO,email
1121,2024-12-31,US,direct
1122,2025-03-02,US,search
1123,2024-02-10,US,email
1124,2025-10-30,IT,direct
1125,2024-07-29,UK,social
1126,2024-04-30,FR,email
1127,2025-09-21,RO,search
1128,2024-08-16,DE,search
1129,2024-02-18,RO,social
1130,2025-02-27,RO,referral
1131,2025-03-26,UK,social
1132,2024-02-28,DE,social
1133,2024-11-08,RO,affiliate
1134,2024-08-19,RO,search
1135,2025-06-30,UK,email
1136,2023-10-13,RO,display
1137,2024-10-22,US,direct
1138,2023-10-17,DE,affiliate
1139,2024-06-09,DE,affiliate
1140,2024-10-31,FR,search
1141,2024-12-25,IT,referral
1142,2025-02-11,RO,search
1143,2025-03-01,UK,direct
1144,2023-09-12,FR,search
1145,2024-06-10,RO,referral
1146,2024-04-12,US,display
1147,2025-05-17,IT,direct
1148,2023-12-20,UK,search
1149,2024-04-10,US,social
1150,2023-10-20,US,affiliate
1151,2024-01-23,UK,direct
1152,2024-08-02,IT,search
1153,2025-04-09,UK,referral
1154,2025-06-16,UK,direct
1155,2025-08-07,FR,search
1156,2025-02-13,IT,direct
1157,2024-05-04,RO,email
1158,2025-03-30,US,social
1159,2024-12-30,US,social
1160,2025-01-18,RO,email
1161,2024-01-12,IT,display
1162,2023-11-23,RO,social
1163,2024-05-01,RO,affiliate
1164,2024-05-04,UK,display
1165,2023-11-19,RO,display
1166,2024-01-07,IT,search
1167,2024-10-29,IT,direct
1168,2025-07-22,DE,social
1169,2025-06-22,RO,search
1170,2025-09-26,RO,search
1171,2025-07-20,FR,email
1172,2025-06-07,US,direct
1173,2024-10-31,FR,social
1174,2024-08-02,RO,display
1175,2024-02-26,FR,search
1176,2025-02-20,DE,social
1177,2025-07-01,IT,referral
1178,2024-02-22,RO,direct
1179,2024-11-16,IT,search
1180,2025-09-27,DE,email
1181,2024-12-25,US,search
1182,2023-11-12,RO,social
1183,2024-08-10,FR,direct
1184,2025-05-09,US,direct
1185,2023-11-27,RO,search
1186,2023-09-14,US,direct
1187,2024-07-16,UK,email
1188,2024-12-14,RO,social
1189,2024-07-27,RO,email
1190,2024-04-03,UK,affiliate
1191,2024-10-03,RO,email
1192,2024-11-25,FR,email
1193,2025-01-24,RO,email
1194,2024-03-07,FR,search
1195,2023-09-15,RO,direct
1196,2025-10-14,US,email
1197,2025-07-02,US,search
1198,2024-06-01,US,direct
1199,2024-03-21,UK,referral
1200,2025-04-15,RO,referral
1201,2024-08-25,IT,social
1202,2025-10-19,RO,search
1203,2025-03-06,RO,email
1204,2023-12-23,RO,search
1205,2025-05-11,DE,referral
1206,2023-11-07,IT,search
1207,2025-07-11,UK,search
1208,2023-10-02,DE,social
1209,2025-08-17,RO,social
1210,2024-01-01,US,direct
1211,2025-01-01,DE,social
1212,2025-06-30,DE,search
1213,2025-05-23,RO,search
1214,2025-06-12,IT,email
1215,2024-11-25,UK,search
1216,2024-02-28,RO,affiliate
1217,2025-05-24,RO,email
1218,2023-10-05,UK,display
1219,2025-01-19,UK,referral
1220,2024-05-26,RO,direct
1221,2025-08-17,US,referral
1222,2025-03-18,RO,search
1223,2024-01-17,DE,search
1224,2025-07-12,US,social
1225,2024-02-14,DE,direct
1226,2024-09-14,FR,referral
1227,2025-07-10,RO,direct
1228,2025-05-17,RO,search
1229,2024-01-03,US,referral
1230,2025-05-09,DE,social
1231,2024-12-27,US,search
1232,2025-02-11,RO,social
1233,2024-08-12,RO,search
1234,2025-02-01,RO,email
1235,2024-05-21,UK,social
1236,2023-12-30,RO,social
1237,2024-02-27,US,affiliate
1238,2024-06-30,DE,direct
1239,2025-02-26,US,affiliate
1240,2025-03-01,RO,social
1241,2024-04-19,US,direct
1242,2024-09-04,IT,direct
1243,2024-02-09,IT,search
1244,2024-04-17,IT,email
1245,2024-10-04,IT,social
1246,2024-07-05,FR,search
1247,2024-05-29,RO,affiliate
1248,2024-04-27,RO,direct
1249,2023-12-29,US,search
1250,2024-06-04,FR,direct
1251,2025-10-09,IT,direct
1252,2025-08-23,DE,direct
1253,2025-07-31,RO,search
1254,2025-01-17,RO,direct
1255,2025-01-06,UK,social
1256,2024-04-24,DE,email
1257,2025-07-17,RO,search
1258,2023-12-18,DE,search
1259,2025-08-31,RO,display
1260,2025-07-20,FR,social
1261,2024-12-16,RO,search
1262,2024-11-02,IT,search
1263,2023-11-29,RO,affiliate
1264,2025-03-02,DE,search
1265,2025-10-30,RO,direct
1266,2023-12-27,RO,search
1267,2024-12-28,RO,search
1268,2025-08-20,DE,social
1269,2025-08-05,FR,email
1270,2023-10-31,RO,social
1271,2023-11-30,UK,social
1272,2025-03-28,US,referral
1273,2024-11-21,IT,affiliate
1274,2023-12-31,RO,search
1275,2024-01-21,DE,social
1276,2025-10-29,RO,direct
1277,2025-04-22,RO,social
1278,2025-08-21,US,search
1279,2023-11-05,RO,direct
1280,2025-08-01,DE,affiliate
1281,2024-06-21,FR,email
1282,2025-01-14,UK,search
1283,2025-09-10,FR,search
1284,2025-10-20,RO,affiliate
1285,2024-04-24,RO,search
1286,2023-12-08,DE,email
1287,2025-08-02,RO,email
1288,2024-02-10,RO,social
1289,2025-02-17,RO,referral
1290,2024-01-12,RO,direct
1291,2025-10-25,RO,display
1292,2024-05-28,RO,search
1293,2023-11-02,FR,search
1294,2024-09-21,UK,email
1295,2025-07-14,IT,search
1296,2025-07-16,RO,referral
1297,2024-05-06,RO,search
1298,2025-03-21,RO,email
1299,2025-04-04,FR,social
1300,2024-11-15,UK,affiliate
1301,2025-04-26,RO,search
1302,2025-05-30,US,social
1303,2025-02-09,RO,search
1304,2023-11-23,DE,direct
1305,2025-02-03,UK,search
1306,2023-12-14,US,direct
1307,2025-01-27,UK,direct
1308,2024-01-27,IT,social
1309,2025-04-25,RO,direct
1310,2024-11-17,IT,search
1311,2024-09-28,RO,referral
1312,2024-04-23,US,email
1313,2025-02-01,DE,social
1314,2024-01-07,IT,social
1315,2024-04-09,DE,search
1316,2025-02-27,FR,referral
1317,2024-12-27,DE,search
1318,2025-05-03,UK,affiliate
1319,2024-03-21,RO,social
1320,2024-01-12,RO,referral
1321,2024-12-26,RO,search
1322,2025-04-10,RO,email
1323,2025-01-25,US,email
1324,2024-03-19,RO,display
1325,2024-01-26,US,search
1326,2025-06-21,RO,search
1327,2025-10-31,RO,search
1328,2025-03-18,IT,display
1329,2023-10-01,UK,search
1330,2025-03-19,DE,email
1331,2024-12-25,FR,search
1332,2024-06-09,UK,direct
1333,2024-07-31,RO,referral
1334,2025-02-14,US,email
1335,2025-09-27,US,social
1336,2024-06-27,UK,search
1337,2024-08-19,RO,search
1338,2024-04-03,UK,search
1339,2024-04-30,RO,affiliate
1340,2023-12-31,RO,email
1341,2024-12-05,RO,referral
1342,2024-02-07,DE,social
1343,2025-10-30,US,display
1344,2023-10-31,UK,email
1345,2025-02-07,UK,email
1346,2024-03-24,DE,search
1347,2025-04-10,RO,social
1348,2024-04-29,RO,social
1349,2024-05-12,US,display
1350,2024-06-09,RO,referral
1351,2024-05-17,US,social
1352,2025-07-13,FR,search
1353,2023-11-09,DE,email
1354,2025-06-02,UK,email
1355,2025-03-21,DE,search
1356,2024-09-05,US,direct
1357,2025-07-24,US,referral
1358,2024-11-18,DE,referral
1359,2025-07-31,RO,search
1360,2024-08-31,FR,direct
1361,2024-09-08,US,display
1362,2024-12-26,RO,social
1363,2025-08-31,FR,email
1364,2024-06-30,FR,direct
1365,2025-03-27,UK,email
1366,2025-07-18,RO,social
1367,2025-08-20,UK,email
1368,2024-11-13,US,email
1369,2025-04-18,RO,search
1370,2025-10-23,RO,direct
1371,2025-06-14,US,affiliate
1372,2024-05-11,RO,affiliate
1373,2024-07-09,US,search
1374,2024-04-04,DE,affiliate
1375,2024-09-25,RO,search
1376,2023-11-23,US,search
1377,2025-09-18,DE,email
1378,2025-04-01,DE,social
1379,2024-02-09,RO,email
1380,2024-03-14,FR,search
1381,2024-11-18,RO,social
1382,2024-01-11,RO,search
1383,2024-05-09,US,referral
1384,2024-10-30,RO,email
1385,2025-07-31,UK,display
1386,2024-04-18,RO,social
1387,2025-07-13,IT,search
1388,2024-01-23,RO,referral
1389,2024-08-12,US,social
1390,2025-08-03,DE,social
1391,2025-02-27,RO,affiliate
1392,2023-10-14,RO,search
1393,2025-06-08,RO,direct
1394,2023-11-24,DE,email
1395,2025-05-10,RO,search
1396,2025-10-21,IT,search
1397,2025-04-05,DE,search
1398,2024-09-03,RO,direct
1399,2025-04-24,FR,display
1400,2024-01-07,UK,search
1401,2025-04-07,RO,search
1402,2024-08-16,RO,display
1403,2023-10-16,RO,email
1404,2025-01-10,UK,social
1405,2024-02-03,UK,social
1406,2025-02-04,DE,search
1407,2024-04-16,IT,affiliate
1408,2024-04-03,IT,referral
1409,2023-11-01,FR,search
1410,2024-11-21,US,email
1411,2025-09-05,RO,social
1412,2024-04-05,RO,social
1413,2025-08-31,RO,search
1414,2025-07-30,RO,direct
1415,2023-09-11,DE,email
1416,2024-01-04,US,email
1417,2023-10-02,RO,social
1418,2024-10-04,RO,search
1419,2024-08-03,DE,search
1420,2024-04-22,US,display
1421,2025-06-21,RO,search
1422,2024-02-22,DE,display
1423,2024-11-23,RO,social
1424,2024-09-06,RO,social
1425,2024-12-13,US,social
1426,2024-03-10,US,social
1427,2023-11-16,RO,search
1428,2024-09-07,US,social
1429,2025-06-16,FR,affiliate
1430,2025-08-13,US,affiliate
1431,2023-12-09,DE,social
1432,2024-02-22,DE,social
1433,2025-10-18,DE,search
1434,2023-09-28,UK,search
1435,2024-09-12,RO,search
1436,2024-04-13,RO,direct
1437,2024-11-28,RO,search
1438,2025-06-30,UK,search
1439,2023-09-05,RO,search
1440,2025-03-04,UK,search
1441,2024-09-10,US,affiliate
1442,2025-06-11,RO,search
1443,2024-06-19,UK,search
1444,2024-01-13,DE,affiliate
1445,2025-03-16,US,social
1446,2023-12-17,RO,display
1447,2025-10-30,UK,email
1448,2025-10-30,IT,search
1449,2023-10-04,US,affiliate
1450,2025-05-01,UK,search
1451,2025-09-02,DE,email
1452,2023-11-09,FR,social
1453,2025-04-25,US,search
1454,2025-04-04,FR,affiliate
1455,2024-10-01,RO,direct
1456,2023-09-28,US,referral
1457,2025-03-10,UK,affiliate
1458,2023-12-16,UK,social
1459,2025-02-19,RO,search
1460,2024-09-11,UK,search
1461,2024-02-11,RO,social
1462,2025-01-31,UK,social
1463,2024-03-28,RO,direct
1464,2023-11-10,UK,social
1465,2025-03-03,US,social
1466,2025-02-09,RO,social
1467,2024-05-31,US,direct
1468,2025-08-24,DE,affiliate
1469,2025-09-15,US,affiliate
1470,2024-06-12,IT,social
1471,2024-03-30,FR,direct
1472,2023-12-10,UK,search
1473,2025-08-13,US,direct
1474,2023-10-30,DE,email
1475,2024-12-01,RO,social
1476,2024-07-12,UK,email
1477,2023-11-10,IT,affiliate
1478,2024-07-08,IT,search
1479,2023-11-07,IT,direct
1480,2025-01-05,DE,social
1481,2024-12-27,IT,social
1482,2025-05-13,RO,search
1483,2025-09-07,DE,social
1484,2024-09-30,RO,email
1485,2023-10-29,RO,social
1486,2024-06-25,RO,affiliate
1487,2024-11-20,RO,social
1488,2025-03-10,UK,referral
1489,2023-11-16,RO,email
1490,2025-01-30,DE,direct
1491,2024-10-31,RO,search
1492,2024-03-14,RO,social
1493,2025-03-27,RO,social
1494,2025-07-12,RO,email
1495,2025-05-16,FR,direct
1496,2025-07-17,UK,search
1497,2025-04-25,FR,search
1498,2025-02-10,DE,direct
1499,2024-06-19,RO,search
1500,2025-10-12,US,affiliate
1501,2025-10-14,DE,email
1502,2025-03-26,DE,direct
1503,2024-10-21,RO,search
1504,2024-01-09,RO,search
1505,2025-06-23,RO,email
1506,2024-01-03,RO,referral
1507,2025-07-02,FR,social
1508,2024-06-09,DE,social
1509,2024-12-02,FR,affiliate
1510,2025-01-13,IT,referral
1511,2024-02-09,IT,direct
1512,2024-01-05,UK,referral
1513,2025-01-24,US,search
1514,2024-12-05,RO,search
1515,2024-12-22,RO,affiliate
1516,2025-07-26,RO,direct
1517,2025-06-25,FR,social
1518,2024-05-18,US,search
1519,2025-07-23,RO,direct
1520,2025-03-02,US,search
1521,2025-07-28,RO,social
1522,2023-11-07,US,email
1523,2025-03-03,RO,email
1524,2025-07-09,RO,display
1525,2024-11-02,DE,social
1526,2023-12-01,RO,affiliate
1527,2023-12-28,RO,email
1528,2025-05-26,RO,email
1529,2025-03-20,IT,affiliate
1530,2024-05-08,DE,search
1531,2023-10-21,RO,search
1532,2024-04-11,FR,search
1533,2025-07-14,UK,search
1534,2023-10-27,RO,email
1535,2024-03-17,DE,direct
1536,2023-12-16,RO,display
1537,2024-09-03,RO,direct
1538,2025-03-25,UK,social
1539,2025-03-18,RO,social
1540,2025-04-19,DE,social
1541,2023-10-23,UK,search
1542,2024-04-28,RO,search
1543,2025-08-01,FR,email
1544,2025-04-01,RO,referral
1545,2025-04-02,US,search
1546,2025-07-23,DE,search
1547,2023-12-31,IT,direct
1548,2024-04-03,FR,search
1549,2025-03-26,RO,direct
1550,2025-05-13,FR,display
1551,2025-01-03,US,referral
1552,2024-11-08,FR,social
1553,2024-09-24,IT,affiliate
1554,2024-02-26,US,social
1555,2023-10-13,RO,affiliate
1556,2024-06-18,RO,social
1557,2025-10-17,FR,search
1558,2025-04-26,DE,email
1559,2024-03-03,IT,email
1560,2024-10-13,US,direct
1561,2024-10-11,RO,display
1562,2025-07-27,RO,affiliate
1563,2024-08-01,IT,search
1564,2024-11-19,RO,display
1565,2025-10-05,IT,email
1566,2024-07-09,DE,direct
1567,2024-03-11,UK,direct
1568,2024-03-31,RO,search
1569,2023-12-27,FR,direct
1570,2025-08-05,DE,search
1571,2024-05-28,FR,social
1572,2025-07-25,RO,email
1573,2024-01-17,UK,search
1574,2025-01-11,US,display
1575,2025-02-23,RO,search
1576,2023-12-12,RO,search
1577,2024-11-27,RO,email
1578,2024-12-11,FR,display
1579,2024-05-04,FR,direct
1580,2024-05-30,DE,display
1581,2025-03-17,RO,affiliate
1582,2025-11-01,RO,social
1583,2024-08-16,FR,search
1584,2024-03-09,DE,search
1585,2024-07-11,US,email
1586,2024-04-05,RO,affiliate
1587,2024-09-04,UK,social
1588,2025-10-09,DE,display
1589,2023-10-13,DE,email
1590,2025-03-16,UK,search
1591,2025-03-29,UK,search
1592,2025-08-29,US,direct
1593,2024-03-22,RO,display
1594,2024-01-14,RO,direct
1595,2023-12-14,UK,search
1596,2024-12-26,FR,referral
1597,2025-05-13,RO,search
1598,2025-09-15,RO,search
1599,2025-06-02,RO,referral
1600,2025-05-31,US,social
1601,2023-12-26,RO,affiliate
1602,2024-03-15,RO,search
1603,2025-01-07,RO,email
1604,2023-12-27,RO,direct
1605,2025-08-02,RO,social
1606,2025-08-26,DE,affiliate
1607,2025-02-19,RO,search
1608,2024-03-20,IT,affiliate
1609,2024-06-11,RO,social
1610,2024-03-21,DE,search
1611,2025-07-06,US,social
1612,2025-10-23,UK,search
1613,2023-11-28,DE,direct
1614,2024-03-13,RO,social
1615,2024-04-27,RO,search
1616,2024-12-18,UK,social
1617,2024-05-15,US,social
1618,2024-05-11,UK,display
1619,2025-01-16,FR,referral
1620,2024-08-18,UK,social
1621,2025-02-21,DE,direct
1622,2024-11-17,RO,email
1623,2024-01-03,FR,search
1624,2024-09-26,US,display
1625,2024-07-03,RO,email
1626,2024-11-02,UK,affiliate
1627,2024-03-15,RO,direct
1628,2024-12-16,DE,social
1629,2024-01-26,RO,direct
1630,2025-10-22,DE,direct
1631,2024-05-21,IT,email
1632,2024-04-29,RO,affiliate
1633,2024-05-25,UK,social
1634,2025-02-08,IT,referral
1635,2023-11-05,US,affiliate
1636,2023-10-17,RO,search
1637,2024-01-07,RO,social
1638,2023-11-12,RO,affiliate
1639,2024-10-18,US,search
1640,2024-07-26,US,search
1641,2025-06-11,DE,social
1642,2023-10-20,IT,social
1643,2025-10-15,DE,social
1644,2024-11-25,FR,search
1645,2024-12-15,RO,search
1646,2025-09-22,IT,display
1647,2024-09-17,RO,email
1648,2025-05-25,IT,search
1649,2024-12-08,IT,social
1650,2025-08-07,UK,email
1651,2023-12-25,RO,search
1652,2023-12-05,RO,search
1653,2024-05-05,RO,search
1654,2025-07-16,RO,direct
1655,2025-06-09,RO,direct
1656,2025-09-24,US,direct
1657,2025-08-24,FR,display
1658,2024-07-15,RO,affiliate
1659,2025-02-12,RO,social
1660,2024-04-13,DE,affiliate
1661,2024-12-31,FR,search
1662,2025-01-11,DE,affiliate
1663,2025-02-20,US,direct
1664,2025-05-14,DE,email
1665,2024-03-24,US,social
1666,2025-03-31,US,search
1667,2024-02-14,RO,affiliate
1668,2025-01-10,US,display
1669,2024-09-12,RO,direct
1670,2025-08-27,IT,social
1671,2024-03-11,RO,direct
1672,2024-10-22,US,email
1673,2025-08-01,US,direct
1674,2024-09-22,IT,email
1675,2024-04-08,IT,email
1676,2024-01-31,RO,email
1677,2023-11-20,RO,display
1678,2024-11-26,DE,referral
1679,2025-04-21,RO,search
1680,2025-06-13,UK,search
1681,2024-09-22,RO,referral
1682,2024-05-08,US,email
1683,2025-01-23,FR,affiliate
1684,2024-12-31,IT,email
1685,2024-06-23,RO,search
1686,2024-05-07,US,direct
1687,2025-10-16,US,display
1688,2025-08-28,DE,social
1689,2025-10-16,FR,social
1690,2024-12-25,IT,direct
1691,2025-10-14,RO,search
1692,2023-10-09,DE,direct
1693,2024-01-20,RO,search
1694,2025-05-05,RO,email
1695,2025-10-27,RO,referral
1696,2025-08-13,RO,affiliate
1697,2024-09-10,RO,social
1698,2024-08-02,RO,display
1699,2025-03-04,US,social
1700,2023-11-17,DE,search
1701,2023-11-20,US,referral
1702,2024-11-13,DE,direct
1703,2025-10-10,RO,affiliate
1704,2025-09-03,DE,social
1705,2024-11-19,DE,search
1706,2023-09-15,RO,search
1707,2024-02-16,FR,email
1708,2025-07-03,RO,direct
1709,2024-03-29,FR,email
1710,2024-10-17,UK,direct
1711,2025-03-24,RO,search
1712,2025-05-21,RO,social
1713,2025-03-24,IT,search
1714,2023-11-12,DE,social
1715,2025-05-17,RO,search
1716,2023-11-21,US,referral
1717,2024-07-01,RO,search
1718,2025-03-19,UK,direct
1719,2024-11-24,US,social
1720,2023-12-26,RO,referral
1721,2025-04-25,RO,email
1722,2025-10-25,RO,referral
1723,2025-08-02,RO,search
1724,2024-11-10,RO,display
1725,2024-03-05,UK,direct
1726,2024-03-20,RO,search
1727,2024-01-31,DE,search
1728,2025-05-06,US,social
1729,2025-04-04,IT,referral
1730,2025-02-10,FR,email
1731,2025-03-23,RO,email
1732,2024-04-14,FR,search
1733,2024-07-08,DE,search
1734,2025-11-01,DE,direct
1735,2025-05-18,RO,search
1736,2025-10-18,US,affiliate
1737,2023-11-04,DE,direct
1738,2023-11-12,RO,search
1739,2023-11-02,RO,affiliate
1740,2024-04-02,DE,search
1741,2025-02-01,IT,affiliate
1742,2025-09-07,UK,search
1743,2025-08-12,IT,display
1744,2024-04-21,RO,social
1745,2024-04-07,DE,social
1746,2025-01-24,DE,email
1747,2025-01-09,RO,search
1748,2024-05-12,RO,display
1749,2025-05-05,IT,social
1750,2024-12-10,RO,affiliate
1751,2025-02-06,DE,search
1752,2025-10-30,RO,display
1753,2025-11-02,RO,search
1754,2025-10-02,RO,social
1755,2024-12-11,US,search
1756,2025-09-09,IT,display
1757,2023-09-28,US,search
1758,2025-03-28,DE,direct
1759,2025-01-29,RO,direct
1760,2024-02-20,DE,search
1761,2025-06-11,DE,affiliate
1762,2024-12-23,IT,search
1763,2023-10-14,RO,social
1764,2025-09-09,DE,display
1765,2024-10-19,RO,affiliate
1766,2024-08-21,RO,affiliate
1767,2023-11-21,UK,social
1768,2025-09-18,DE,social
1769,2024-05-24,RO,search
1770,2025-04-15,RO,display
1771,2024-04-19,DE,email
1772,2024-09-13,IT,display
1773,2023-10-22,US,search
1774,2024-02-20,US,social
1775,2024-06-25,IT,social
1776,2023-10-02,RO,search
1777,2025-07-19,UK,social
1778,2025-01-02,DE,direct
1779,2025-06-14,RO,direct
1780,2024-04-25,IT,email
1781,2025-06-05,RO,social
1782,2024-07-15,US,search
1783,2025-06-01,DE,direct
1784,2025-10-21,FR,search
1785,2025-09-04,UK,referral
1786,2023-12-08,US,email
1787,2024-04-04,FR,social
1788,2024-07-21,FR,direct
1789,2025-01-19,RO,search
1790,2025-09-15,DE,email
1791,2025-04-10,RO,email
1792,2025-01-02,UK,search
1793,2024-05-29,DE,social
1794,2025-08-17,UK,affiliate
1795,2025-02-15,RO,display
1796,2025-03-06,RO,search
1797,2024-10-17,UK,referral
1798,2025-09-24,RO,search
1799,2024-06-27,RO,search
1800,2024-09-19,RO,search
1801,2024-11-09,US,search
1802,2024-12-09,UK,search
1803,2024-08-17,RO,referral
1804,2024-12-08,RO,social
1805,2024-11-24,RO,search
1806,2024-07-20,IT,search
1807,2025-10-01,UK,display
1808,2025-01-07,RO,direct
1809,2025-09-17,RO,search
1810,2025-02-25,RO,search
1811,2024-10-31,UK,search
1812,2024-11-23,IT,search
1813,2024-03-10,RO,search
1814,2025-04-14,RO,social
1815,2025-05-07,RO,search
1816,2025-02-20,US,email
1817,2024-04-17,RO,search
1818,2024-11-27,IT,referral
1819,2023-11-07,FR,direct
1820,2024-11-22,RO,email
1821,2024-01-03,RO,social
1822,2025-02-22,RO,social
1823,2025-07-21,FR,social
1824,2024-10-05,IT,display
1825,2025-09-16,FR,social
1826,2024-07-31,DE,direct
1827,2024-07-12,RO,referral
1828,2024-10-28,US,social
1829,2024-10-28,IT,email
1830,2024-04-03,RO,search
1831,2024-02-19,US,search
1832,2024-09-08,FR,social
1833,2024-09-13,FR,search
1834,2023-11-20,UK,direct
1835,2024-08-18,IT,search
1836,2024-08-29,UK,social
1837,2023-11-23,RO,affiliate
1838,2024-02-05,RO,display
1839,2025-06-06,US,social
1840,2025-01-28,RO,direct
1841,2025-09-05,RO,email
1842,2024-02-06,DE,social
1843,2024-04-03,DE,search
1844,2023-09-11,FR,social
1845,2024-05-05,US,direct
1846,2025-05-27,RO,affiliate
1847,2025-09-10,RO,direct
1848,2025-09-13,RO,email
1849,2024-07-08,US,search
1850,2024-11-22,FR,search
1851,2025-01-13,RO,social
1852,2024-11-19,IT,display
1853,2023-12-03,US,direct
1854,2024-01-19,IT,social
1855,2024-08-28,US,email
1856,2023-10-30,RO,social
1857,2024-05-31,IT,social
1858,2025-06-13,DE,search
1859,2024-06-02,IT,search
1860,2023-10-29,UK,search
1861,2025-05-11,IT,search
1862,2025-10-11,UK,search
1863,2024-06-18,RO,search
1864,2024-11-25,DE,affiliate
1865,2023-10-31,US,social
1866,2023-09-17,US,referral
1867,2024-12-09,RO,search
1868,2024-02-16,RO,social
1869,2025-02-04,RO,social
1870,2024-11-18,UK,search
1871,2025-08-08,IT,direct
1872,2025-10-09,RO,search
1873,2024-03-29,DE,referral
1874,2025-10-25,IT,direct
1875,2025-08-30,UK,email
1876,2024-10-30,DE,email
1877,2024-06-28,FR,affiliate
1878,2024-02-24,DE,social
1879,2025-01-28,RO,affiliate
1880,2024-05-12,FR,search
1881,2025-08-15,UK,search
1882,2024-10-06,US,social
1883,2024-06-18,FR,email
1884,2023-09-24,IT,direct
1885,2025-02-07,RO,search
1886,2024-12-04,DE,direct
1887,2024-06-29,RO,search
1888,2024-06-01,RO,social
1889,2025-05-24,UK,social
1890,2025-06-28,US,social
